	ArticleTitle	Question	Answer	DifficultyFromQuestioner	DifficultyFromAnswerer	ArticleFile
1318	polar_bear	Have thumbpolar bears been made both controversial and famous for their distinctive white fur and their habitat ?	yes		easy	data/set1/a4
1319	polar_bear	Did Mitchell Taylor , the Nunavut Government Manager of Wildlife Research , not write a letter to the U.S. Fish and Wildlife Service arguing that local studies are insufficient evidence for global protection at this time ?	no		easy	data/set1/a4
1320	polar_bear	Are Cubs born in December without awakening the mother ?	yes		easy	data/set1/a4
1321	Qatar	Does Qatar rank as the eighth richest country in the world per capita?	No.	easy	easy	data/set2/a3
1322	Qatar	Does Qatar rank as the eighth richest country in the world per capita?	no	easy	easy	data/set2/a3
1323	Qatar	Do nearly all Qataris profess Islam?	Yes.	easy	easy	data/set2/a3
1324	Qatar	Do nearly all Qataris profess Islam?	yes	easy	easy	data/set2/a3
1325	Qatar	Can women legally drive in Qatar?	Yes.	easy	easy	data/set2/a3
1326	Qatar	Can women legally drive in Qatar?	yes	easy	easy	data/set2/a3
1327	Qatar	When did Qatar become an independent state?	September 3, 1971.	medium	medium	data/set2/a3
1328	Qatar	When did Qatar become an independent state?	September 3, 1971	medium	medium	data/set2/a3
1329	Qatar	Where is Qatar's telecommunication system centered?	Doha.	medium	medium	data/set2/a3
1330	Qatar	Where is Qatar's telecommunication system centered?	Doha	medium	medium	data/set2/a3
1331	Qatar	Where did a suicide-bombing kill a teacher in 2005?	At the Doha Players Theatre.	medium	medium	data/set2/a3
1332	Qatar	Where did a suicide-bombing kill a teacher in 2005?	Doha Players Theatre	medium	medium	data/set2/a3
1333	Qatar	Does the native pronunciation of Qatar sound like 'cutter'?	Yes.	hard	hard	data/set2/a3
1334	Qatar	Does the native pronunciation of Qatar sound like 'cutter'?	no	hard	hard	data/set2/a3
1335	Qatar	What is the Arabic word for municipalities?	baladiyah.	hard	hard	data/set2/a3
1336	Qatar	What is the Arabic word for municipalities?	baladiyah	hard	hard	data/set2/a3
1337	Qatar	What universities are in Education City?	Carnegie Mellon University, Georgetown University School of Foreign Service, Texas A&M University, Virginia Commonwealth University, and Cornell University's Weill Medical College.	hard	hard	data/set2/a3
1338	Qatar	What universities are in Education City?	Carnegie Mellon University, Georgetown University School of Foreign Service, Texas A&M University, Virginia Commonwealth University, and Cornell University	hard	hard	data/set2/a3
1339	Qatar	What carried with it a tacit recognition of Qatar's status as distinct from Bahrain?	The British Protectorate (per Colonel Lewis Pelly) asking to negotiate with a representative from Qatar after Bahrain's violation of the 1820 Anglo-Bahraini Treaty.		hard	data/set2/a3
1340	Qatar	Qatar became an independent sovereign state in what year?	On September 3, 1971.		medium	data/set2/a3
1341	Qatar	What consists of a low, barren plain, covered with sand?	Much of the country.		medium	data/set2/a3
1342	Qatar	How do qatar and the wider region relate?	Qatar is aiming to become a role model for economic and social transformation in the region. Large scale investment in all social and economic sectors will also lead to the development of a strong financial market.		too hard	data/set2/a3
1343	Qatar	Was Qatar University founded in 1973?	Yes		medium	data/set2/a3
1344	Qatar	Is Qatar bordered by Saudi Arabia to the south?	Yes		easy	data/set2/a3
1345	Qatar	What bordered by Saudi?	Qatar		medium	data/set2/a3
1346	Qatar	Who served as the headquarters and one of the main launching sites of the US invasion of Iraq in 2003 ?	Qatar.		medium	data/set2/a3
1347	Qatar	Has Qatar a modern Telecommunication system centered in Doha ?	Yes		easy	data/set2/a3
1348	Qatar	Was Qatar University founded in 1973 ?	Yes		easy	data/set2/a3
1349	Qatar	Did the Qataris not choose as their negotiator the respected entrepreneur and long-time resident of Doha , Muhammed bin Thani ?	Yes		easy	data/set2/a3
1350	Qatar	Will oil and gas probably remain the backbone of Qatar 's economy for some time to come ?	Yes		easy	data/set2/a3
1351	Qatar	Has it been created with a long term perspective to support the development of Qatar and the wider region , develop local and regional markets , and strengthen the links between the energy based economies and global financial markets ?	Yes		easy	data/set2/a3
1352	Qatar	What happened in these positions in english?	These allophones cannot occur there.		medium	data/set2/a3
1353	Qatar	Can these allophones not occur in these positions in english?	yes		easy	data/set2/a3
1354	Qatar	Is -RRB- , officially the state of qatar -LRB- arabic (: : transliterated as dawlat qatar -RRB- , an arab emirate in southwest asia?	Yes		easy	data/set2/a3
1355	Romania	Does Romania border Hungary?	Yes.	easy	medium	data/set2/a7
1356	Romania	Does Romania border Hungary?	yes	easy	easy	data/set2/a7
1357	Romania	Is Romania a secular state?	Yes.	easy	easy	data/set2/a7
1358	Romania	Is Romania a secular state?	yes	easy	easy	data/set2/a7
1359	Romania	Is the president elected by popular vote?	Yes.	easy	easy	data/set2/a7
1360	Romania	Is the president elected by popular vote?	yes	easy	easy	data/set2/a7
1361	Romania	How many counties is Romania divided into?	41.	medium	medium	data/set2/a7
1362	Romania	How many counties is Romania divided into?	forty-one	medium	medium	data/set2/a7
1363	Romania	What is the highest mountain in Romania?	Moldoveanu Peak.	medium	medium	data/set2/a7
1364	Romania	What is the highest mountain in Romania?	Moldoveanu Peak	medium	medium	data/set2/a7
1365	Romania	What is the official language of Romania?	Romanian.	medium	medium	data/set2/a7
1366	Romania	What is the official language of Romania?	Romanian	medium	medium	data/set2/a7
1367	Romania	Is the Romanian economy doing well?	Yes.	hard	too hard	data/set2/a7
1368	Romania	Are there many Roma in Romania?	No.	hard	too hard	data/set2/a7
1369	Romania	Are there many Roma in Romania?	no	hard	too hard	data/set2/a7
1370	Romania	How many territories joined to form Romania?	2.	hard	too hard	data/set2/a7
1371	Romania	How many territories joined to form Romania?	2	hard	too hard	data/set2/a7
1372	Romania	Does Romania share a border with Ukraine?	yes	easy	easy	data/set2/a7
1373	Romania	Does Romania share a border with Ukraine?	Yes	easy	easy	data/set2/a7
1374	Romania	Did Romania declare neutrality during World War I?	yes	easy	easy	data/set2/a7
1375	Romania	Did Romania declare neutrality during World War I?	Yes	easy	easy	data/set2/a7
1376	Romania	Does Romania share the same language with Moldova?	yes	easy	easy	data/set2/a7
1377	Romania	Does Romania share the same language with Moldova?	Practically	easy	medium	data/set2/a7
1378	Romania	"Who was the first gymnast to score a perfect ""ten""?"	Nadia ComÄneci	medium	medium	data/set2/a7
1379	Romania	"Who was the first gymnast to score a perfect ""ten""?"	Nadia ComÄneci	medium	medium	data/set2/a7
1380	Romania	What is the largest city in Romania?	Bucharest	medium	medium	data/set2/a7
1381	Romania	What is the largest city in Romania?	Bucharest	medium	medium	data/set2/a7
1382	Romania	What is the largest ethnic minority in Romania?	Hungarians	medium	medium	data/set2/a7
1383	Romania	What is the largest ethnic minority in Romania?	Hungarians	medium	medium	data/set2/a7
1384	Romania	How many countries in Europe are bigger than Romania?  	eleven	hard	hard	data/set2/a7
1385	Romania	How many countries in Europe are bigger than Romania?  	Eleven	hard	too hard	data/set2/a7
1386	Romania	Why doesn't Romania have a state religion?  	Romania is a secular state	hard	hard	data/set2/a7
1387	Romania	Why wasn't Romania neutral during World War II?	it received a Soviet ultimatum	hard	hard	data/set2/a7
1388	Romania	Why wasn't Romania neutral during World War II?	The Soviets threatened invasion.	hard	hard	data/set2/a7
1389	Romania	Sibiu, a large city in Transylvania, was chosen as European Capital of Culture in what year?	2007		medium	data/set2/a7
1390	Romania	What are approximately 42,000 years old and have been nicknamed`` John of Anina''?	the remains (the lower jaw) of the oldest modern human		hard	data/set2/a7
1391	Romania	Is it true that romania has a population of 21,698,181?	Yes		easy	data/set2/a7
1392	Romania	What do economy and law have in common?	(not sure how to answer this)			data/set2/a7
1393	Romania	What did Tourism in Romania attract in 2005?	investments worth 400 million euros		medium	data/set2/a7
1394	Romania	Is Romania a secular state?	Yes		easy	data/set2/a7
1395	Romania	Is Romania a semi-presidential unitary state?	Yes		easy	data/set2/a7
1398	Romania	Is Romania a semi-presidential democratic republic where executive functions are shared between the president and the prime minister ?	Yes		easy	data/set2/a7
1399	Romania	Was Gellu Naum the leader of the surrealist movement in Romania ?	Yes		easy	data/set2/a7
1400	Romania	Was the Bucharest Metro only opened in 1979 ?	Yes		easy	data/set2/a7
1401	Romania	Is romania -LRB- , -RRB- a country in southeastern europe?	Yes		easy	data/set2/a7
1402	Romania	Is romania a semi-presidential unitary state?	Yes		easy	data/set2/a7
1403	Singapore	Do singaporeans enjoy squid?	Yes, they do.	easy	easy	data/set2/a2
1404	Singapore	Do singaporeans enjoy squid?	yes	easy	easy	data/set2/a2
1406	Singapore	Did Singapore's standard of living decrease since independence?	No, the standard living was raised.	easy	medium	data/set2/a2
1407	Singapore	Did Singapore's standard of living decrease since independence?	no	easy	easy	data/set2/a2
1409	Singapore	Did the media contribute 15.6% to Singapore's GDP in 2001?	No, it contributed 1.56% to GDP in 2001.	easy	medium	data/set2/a2
1410	Singapore	Did the media contribute 15.6% to Singapore's GDP in 2001?	no	easy	easy	data/set2/a2
1412	Singapore	How many people use the bus network daily?	More than 2.78 million people.	medium	easy	data/set2/a2
1413	Singapore	How many people use the bus network daily?	2.78 million people	medium	medium	data/set2/a2
1415	Singapore	Where did Orang Laut people live?	Orang Laut people lived around the coast, rivers and smaller islands.	medium	easy	data/set2/a2
1416	Singapore	Where did Orang Laut people live?	Several hundred indigenous Orang Laut people also lived around the coast, rivers and smaller islands.	medium	medium	data/set2/a2
1418	Singapore	What is the MRT?	One of three heavy rail passenger transport lines in Singapore.	medium	medium	data/set2/a2
1419	Singapore	What is the MRT?	Mass Rapid Transit system	medium	medium	data/set2/a2
1421	Singapore	How is Singapore's climate characterized?	Singapore has a tropical rainforest climate with no distinctive seasons.	hard	medium	data/set2/a2
1422	Singapore	How is Singapore's climate characterized?	Its climate is characterized by uniform temperature and pressure, high humidity, and abundant rainfall	hard	medium	data/set2/a2
1424	Singapore	How much increase in the media's contribution to GDP is the government seeking?	The government seeks to increase its GDP contribution to 3% by 2012. 	hard	medium	data/set2/a2
1425	Singapore	How much increase in the media's contribution to GDP is the government seeking?	the government seeks to increase its GDP contribution to 3% by 2012. 	hard	medium	data/set2/a2
1427	Singapore	How many days did it take the Imperial Japanese Army to win the Battle of Singapore?	Six days	hard	medium	data/set2/a2
1428	Singapore	How many days did it take the Imperial Japanese Army to win the Battle of Singapore?	6 days	hard	hard	data/set2/a2
1430	Singapore	Is Singapore located at the southern tip of the Korean Penisula?	no	easy	easy	data/set2/a2
1431	Singapore	Is Singapore located at the southern tip of the Korean Penisula?	Yes.	easy	easy	data/set2/a2
1432	Singapore	Is Singapore a city-state?	yes	easy	easy	data/set2/a2
1433	Singapore	Is Singapore a city-state?	Yes.	easy	easy	data/set2/a2
1434	Singapore	Has Sang Nila Utama visited Singapore?	yes	easy	hard	data/set2/a2
1435	Singapore	Has Sang Nila Utama visited Singapore?	Yes.	easy	easy	data/set2/a2
1436	Singapore	"What does ""singa"" mean?"	lion	medium	medium	data/set2/a2
1437	Singapore	When is the first record of settlement in Singapore?	second century AD	medium	easy	data/set2/a2
1438	Singapore	When is the first record of settlement in Singapore?	The first records of settlement in Singapore are from the second century AD.	medium	medium	data/set2/a2
1439	Singapore	Which nation invaded Singapore during World War II?	Japan	medium	hard	data/set2/a2
1440	Singapore	Which nation invaded Singapore during World War II?	During World War II, the Imperial Japanese Army invaded Malaya, culminating in the Battle of Singapore.	medium	medium	data/set2/a2
1441	Singapore	"Why Churchill called the occupation of Singapor by Janpan during WWII ""Britain's greatest defeat""?"	The British were defeated in six days	hard	hard	data/set2/a2
1442	Singapore	Was Lee Kuan Yew a successful leader of Singapore?	yes	hard	too hard	data/set2/a2
1443	Singapore	Was Lee Kuan Yew a successful leader of Singapore?	Yes.	hard	too hard	data/set2/a2
1444	Singapore	When did Goh Chok Tong succeed Lee as Prime Minister?	In 1990, Goh Chok Tong succeeded Lee as Prime Minister.	easy	medium	data/set2/a2
1446	Singapore	What is the primary domestic source of water supply?	The primary domestic source of water supply in Singapore is rainfall.	easy	medium	data/set2/a2
1448	Singapore	What is the national language of Singapore?	The national language of Singapore is Malay.	easy	medium	data/set2/a2
1450	Singapore	Where is the National Orchid Garden?	Singapore Botanic Gardens.	medium	medium	data/set2/a2
1452	Singapore	Why are relations with Malaysia and Indonesia important?	Due to obvious geographical reasons, relations with Malaysia and Indonesia are most important.	medium	medium	data/set2/a2
